video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration_teaser,video_id_mv_official,video_title_mv_official,video_publishedAt_mv_official,video_duration_mv_official,video_viewCount_mv_official,total_day_mv_published
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,jGSk3nVE85k,[STATION : NCTLAB] MARK 마크 'Child' MV Teaser,2022-02-02 15:00:20+00:00,"MARK's new single ""Child"" is out!
Listen and download on your favorite platform: https://smarturl.it/MARK_Child
🌉 'Child' MV: https://youtu.be/VbIf3z2SqHg

💚 'NCT LAB' is SM STATION's new project to archive NCT's various music activities, and will continue to showcase NCT's colorful music, including solo songs, self-composed songs, and unit songs.

🚂 SM STATION Playlist
Spotify: https://smarturl.it/SMSTATION_Spotify
Apple Music: https://smarturl.it/SMSTATION_Apple
YouTube Music: https://smarturl.it/SMSTATION_YTMusic 

SM STATION Official
http://www.youtube.com/smstation
http://www.instagram.com/smtownstation
http://www.facebook.com/station.smtown

NCT Official
https://www.youtube.com/nctsmtown
https://www.instagram.com/nct/
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown
https://www.vlive.tv/channel/F3C16D

#MARK #마크 #Child #NCTLAB
#STATION #스테이션 #NCT #NCT127 #NCTDREAM
[STATION : NCTLAB] MARK 마크 'Child' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/jGSk3nVE85k/default.jpg,"['station', 'nct lab', 'nctlab', 'mark', 'child', 'mv', 'teaser', '스테이션', '엔시티랩', '엔시티 랩', '마크', '차일드', '뮤직비디오', '티저', '엔시티 127', '엔시티 드림', 'nct 127', 'nct dream']",10,1174587.0,245920.0,10940.0,PT19S,VbIf3z2SqHg,[STATION : NCT LAB] MARK 마크 'Child' MV,2022-02-04 09:00:12+00:00,PT3M38S,16208669.0,281.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,TkopOG_q-QA,KYUHYUN 규현 '연애소설 (Love Story)' MV Teaser #2,2022-01-20 03:00:10+00:00,"KYUHYUN's the 4th mini album ""Love Story (4 Season Project 季)"" is out!
Listen and download on your favorite platform: https://smarturl.it/KYUHYUN_LoveStory

❄️'연애소설 (Love Story)' MV: https://youtu.be/c5GP9qar0_Y

KYUHYUN Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#KYUHYUN #연애소설 #LoveStory #규현
KYUHYUN 규현 '연애소설 (Love Story)' MV Teaser #2 ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/TkopOG_q-QA/default.jpg,"['kyuhyun', 'super junior', 'love story', 'mv', 'teaser', 'four season', 'project', 'ballad', '규현', '슈퍼주니어', '연애소설', '뮤비', '티저', '뮤직비디오', '사계절', '프로젝트 계', '발라드', '공명', '채수빈']",10,71069.0,12450.0,514.0,PT37S,c5GP9qar0_Y,KYUHYUN 규현 '연애소설 (Love Story)' MV,2022-01-25 09:00:31+00:00,PT4M25S,801907.0,291.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,Pz5iMvm1eYA,KYUHYUN 규현 '연애소설 (Love Story)' MV Teaser #1,2022-01-18 03:00:08+00:00,"KYUHYUN's the 4th mini album ""Love Story (4 Season Project 季)"" is out!
Listen and download on your favorite platform: https://smarturl.it/KYUHYUN_LoveStory

❄️'연애소설 (Love Story)' MV: https://youtu.be/c5GP9qar0_Y

KYUHYUN Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#KYUHYUN #연애소설 #LoveStory #규현
KYUHYUN 규현 '연애소설 (Love Story)' MV Teaser #1 ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/Pz5iMvm1eYA/default.jpg,"['규현', '연애소설', '프로젝트 계', '슈퍼주니어', '러브스토리', 'kyuhyun', 'love story', 'project kye', 'super junior', '4 Season Project 季']",10,107546.0,16371.0,884.0,PT32S,c5GP9qar0_Y,KYUHYUN 규현 '연애소설 (Love Story)' MV,2022-01-25 09:00:31+00:00,PT4M25S,801907.0,291.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,pLk_8u6FNp0,TAEYEON 태연 'Can't Control Myself' MV Teaser,2022-01-15 15:00:32+00:00,"TAEYEON's pre-release single ""Can't Control Myself"" is out!
Listen and download on your favorite platform: https://smarturl.it/TY_CantControlMyself
❤️‍🩹 'Can't Control Myself' MV: https://youtu.be/RccDIpx4ZMM

TAEYEON Official
https://www.youtube.com/taeyeonofficial
https://www.instagram.com/taeyeon.smofficial
https://twitter.com/TAEYEONsmtown
https://www.facebook.com/TAEYEON.smofficial

#TAEYEON #태연 #CantControlMyself
TAEYEON 태연 'Can't Control Myself' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/pLk_8u6FNp0/default.jpg,"['TAEYEON', ""Can't Control Myself"", '태연', '태연 컴백', '소녀시대', ""Girls' Generation"", '소시 태연', '태연 싱글', '태연 선공개', 'TAEYEON single', 'TAEYEON pre-release single']",10,1165296.0,126731.0,4129.0,PT33S,RccDIpx4ZMM,TAEYEON 태연 'Can't Control Myself' MV,2022-01-17 09:00:09+00:00,PT3M26S,15362753.0,299.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,yDEqdvZQYlA,MAX CHANGMIN 최강창민 'Devil' MV Teaser,2022-01-12 15:00:30+00:00,"MAX CHANGMIN's 2nd Mini Album ""Devil"" is out!
Listen and download on your favorite platform: https://smarturl.it/Devil_2ndMini
😈 'Devil' MV: https://youtu.be/XVwi2VF7_R4

[Tracklist]
01 Devil
02 Maniac
03 Fever
04 Alien
05 Dirty Dancing
06 Airplane Mode

MAX CHANGMIN Official
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ
https://www.tiktok.com/@tvxq_official

#최강창민 #MAXCHANGMIN #Devil #MAXCHANGMIN_Devil 
#동방신기 #TVXQ! #東方神起
MAX CHANGMIN 최강창민 'Devil' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/yDEqdvZQYlA/default.jpg,"['최강창민', 'MAX CHANGMIN', '동방신기', 'TVXQ!', 'DEVIL']",10,121143.0,16163.0,659.0,PT24S,XVwi2VF7_R4,MAX CHANGMIN 최강창민 'Devil' MV,2022-01-13 09:06:19+00:00,PT4M1S,13844569.0,303.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,Gdz0dEkh_YI,KANGTA 강타 'Slow Dance' MV Teaser,2022-01-11 09:00:11+00:00,"KANGTA's new single ""Slow Dance"" is out!
Listen and download on your favorite platform: https://smarturl.it/KANGTA_SlowDance

KANGTA Official
https://www.youtube.com/kangtaofficial
https://www.facebook.com/smtown
https://www.instagram.com/smtown
https://twitter.com/SMTOWNGLOBAL
https://www.tiktok.com/@kangta.official

#KANGTA #강타 #Slow_Dance
KANGTA 강타 'Slow Dance' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/Gdz0dEkh_YI/default.jpg,"['강타', '슬로우댄스', '뮤비', '티저', 'KANGTA', 'Slow Dance', 'MV', 'Teaser', 'SMTOWN', '25주년']",10,49797.0,5954.0,193.0,PT22S,9zsfAfbk_Ig,KANGTA 강타 'Slow Dance' MV,2022-01-12 09:00:07+00:00,PT3M30S,183338.0,304.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,Tg7gFANrj8Q,Hitchhiker X 3RD 'Alone' MV Teaser,2022-01-06 09:00:26+00:00,"Hitchhiker and 3RD's new single 'Alone' is out now!
Listen and download on your favorite platform: https://smarturl.it/Hitchhiker_Alone

🎮 'Alone' MV https://youtu.be/gdCx2HqZhIs

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

Hitchhiker Official
https://www.instagram.com/hitchhiker_project/
https://www.youtube.com/user/hitchhikerpd
https://soundcloud.com/hitchhikerofficial
https://www.facebook.com/hitchhiker.pd

3RD Official
https://instagram.com/3rdtheunreal

#Hitchhiker #3RD #Alone #ScreaMRecords
Hitchhiker X 3RD 'Alone' MV Teaser ℗ SM Entertainment, Scream Records",https://i.ytimg.com/vi/Tg7gFANrj8Q/default.jpg,"['히치하이커', 'hitchhiker', '3rd', 'alone', '얼론', '싱글', '스크림레코즈', 'scream records', '티저', '뮤비티저', 'mv teaser', 'teaser']",10,147135.0,11785.0,1523.0,PT45S,gdCx2HqZhIs,Hitchhiker X 3RD 'Alone' MV,2022-01-07 09:00:33+00:00,PT3M1S,185737.0,309.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,9AtYjNImXnw,NCT 127 엔시티 127 'Sticker (Will Not Fear Remix)' MV Teaser,2021-12-29 09:00:03+00:00,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

NCT 127's ""iScreaM Vol.13 : Sticker Remixes"" is out!
Listen and download on you favorite platform: https://smarturl.it/iScreaM_Vol13

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

Will Not Fear Official
https://www.instagram.com/willnotfearmusica/
https://www.facebook.com/willnotfear/
https://twitter.com/Will_Not_Fear
https://soundcloud.com/willnotfear

NCT 127 Official
http://www.youtube.com/nct127
http://www.instagram.com/nct127
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_127
http://www.facebook.com/NCT127.smtown
https://www.vlive.tv/channel/DEE409

#NCT127 #WillNotFear #iScreaM #Sticker #Remix
NCT 127 엔시티 127 'Sticker (Will Not Fear Remix)' MV Teaser ℗ SM Entertainment, Scream Records",https://i.ytimg.com/vi/9AtYjNImXnw/default.jpg,"['sticker', 'remix', 'nct 127', 'will not fear', 'iscream', 'scream records', 'edm', '스티커', '리믹스', '엔시티 127', '윌낫피어', '아이스크림', '스크림레코즈', '이디엠']",10,220985.0,27247.0,482.0,PT28S,u2WeTlJ_4Dk,NCT 127 엔시티 127 'Sticker (Will Not Fear Remix)' MV,2021-12-30 09:00:23+00:00,PT3M31S,1401143.0,317.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,N5Qmj7eRQIQ,GIANT PINK 자이언트핑크 'PINK' MV Teaser,2021-12-28 03:00:06+00:00,"GIANT PINK's new single 'PINK' is out now!
Listen and download on your favorite platform: https://smarturl.it/GIANTPINK_PINK

#GIANTPINK​​ #자이언트핑크​​ #PINK​ #AIKM​
GIANT PINK 자이언트핑크 'PINK' MV Teaser ℗ SM ENTERTAINMENT, All I Know Music",https://i.ytimg.com/vi/N5Qmj7eRQIQ/default.jpg,"['자이언트 핑크', '자핑', 'giant pink', 'pink', 'teaser', '티저', '뮤비 티저', 'all i know music']",10,1187744.0,69795.0,1182.0,PT21S,0UkGjmNOd0g,GIANT PINK 자이언트핑크 'PINK' MV,2021-12-29 03:00:01+00:00,PT3M,814833.0,319.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,BWdHiZfpZGM,MINHO 민호 'Heartbreak' MV Teaser,2021-12-20 12:00:04+00:00,"MINHO's new single ""Heartbreak"" is out!
Listen and download on your favorite platform: https://smarturl.it/MINHO_Heartbreak

MINHO Official
https://www.youtube.com/SHINee
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://www.vlive.tv/channel/96DD0B
https://twitter.com/SHINee
https://www.tiktok.com/@shinee_official

#MINHO #민호 #Heartbreak
MINHO 민호 'Heartbreak' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/BWdHiZfpZGM/default.jpg,,10,294477.0,54795.0,2514.0,PT28S,xRLou1OngWQ,MINHO 민호 'Heartbreak' MV,2021-12-21 09:00:33+00:00,PT3M37S,10071744.0,326.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,V-STo97od6w,[STATION] aespa 에스파 'Dreams Come True' MV Teaser,2021-12-19 15:00:28+00:00,"aespa's new single ""Dreams Come True"" is out!
Listen and download on your favorite platform: https://smarturl.it/aespa_DreamsComeTrue
✨'Dreams Come True' MV: https://youtu.be/H69tJmsgd9I

🚂 SM STATION Playlist
Spotify: https://smarturl.it/SMSTATION_Spotify
Apple Music: https://smarturl.it/SMSTATION_Apple
YouTube Music: https://smarturl.it/SMSTATION_YTMusic 

SM STATION Official
http://www.youtube.com/smstation
http://www.instagram.com/smtownstation
http://www.facebook.com/station.smtown

aespa Official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://www.vlive.tv/channel/97CCED
https://weibo.com/aespa

#aespa #에스파 #DreamsComeTrue
#STATION #스테이션 #SMSTATION #ReMASTERPIECE #RemasteringProject
[STATION] aespa 에스파 'Dreams Come True' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/V-STo97od6w/default.jpg,"['aespa', 'mv', 'music video', 'karina', 'giselle', 'winter', 'ningning', 'ae', '에스파', '뮤직비디오', '뮤비', '카리나', '지젤', '윈터', '닝닝', '아이 에스파', 'smcu', 'Dreams Come True', 'S.E.S.', 'BoA', '보아', 'SMSTATION', 'STATION', '스테이션', 'YouTubeChallenge', '드컴챌', 'ReMASTERPIECE', 'RemasteringProject', 'SM_Remastering_Project']",10,2378415.0,271253.0,7376.0,PT23S,H69tJmsgd9I,[STATION] aespa 에스파 'Dreams Come True' MV,2021-12-20 09:00:08+00:00,PT3M41S,90862296.0,327.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,YLbQkgCfU3s,NCT 2021 엔시티 2021 'Beautiful' MV Teaser,2021-12-12 15:00:17+00:00,"NCT's 3rd album ""Universe"" is out now!
Listen and download on your favorite platform: https://smarturl.it/NCT_Universe

🪐 'Universe (Let's Play Ball)' MV: https://youtu.be/SCK8yBLqQJc
💚 'Beautiful' MV: https://youtu.be/nAvjYapdSxk

NCT Official
https://www.youtube.com/nctsmtown
https://www.instagram.com/nct/
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown
https://www.vlive.tv/channel/F3C16D

#NCT2021 #Beautiful #NCT_Universe #NCT #Universe 
#NCTU #NCT127 #NCTDREAM #WayV
NCT 2021 엔시티 2021 'Beautiful' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/YLbQkgCfU3s/default.jpg,"['NCT', 'NCT2021', '엔시티', '엔시티2021', 'NCT 127', 'NCT DREAM', 'WayV', '엔시티127', '엔시티드림', '웨이브이', '웨이션브이', '엔시티일이칠', '엔드림', '威神V', '태일', '쟈니', '태용', '유타', '쿤', '도영', '텐', '재현', '정우', '마크', '샤오쥔', '헨드리', '런쥔', '제노', '해찬', '재민', '양양', '쇼타로', '성찬', '천러', '지성', 'DOYOUNG', 'JAEHYUN', 'MARK', 'TAEIL', 'TAEYONG', 'TEN', 'YUTA', 'CHENLE', 'HAECHAN', 'JAEMIN', 'JENO', 'JISUNG', 'RENJUN', 'JOHNNY', 'JUNGWOO', 'KUN', 'SUNGCHAN', 'SHOTARO', 'XIAOJUN', 'HENDERY', 'YANGYANG', '윈윈', 'WINWIN']",10,1433460.0,347564.0,11127.0,PT31S,nAvjYapdSxk,NCT 2021 엔시티 2021 'Beautiful' MV,2021-12-14 09:00:31+00:00,PT4M43S,47932797.0,333.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,Afx3PTYvoHo,NCT U 엔시티 유 'Universe (Let's Play Ball)' MV Teaser,2021-12-08 15:00:05+00:00,"NCT's 3rd album ""Universe"" is out now!
Listen and download on your favorite platform: https://smarturl.it/NCT_Universe

🪐 'Universe (Let's Play Ball)' MV: https://youtu.be/SCK8yBLqQJc
💚 'Beautiful' MV: https://youtu.be/nAvjYapdSxk

NCT Official
https://www.youtube.com/nctsmtown
https://www.instagram.com/nct/
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown
https://www.vlive.tv/channel/F3C16D

#NCT #Universe #NCT_Universe 
#NCTU #NCT127 #NCTDREAM #WayV
NCT U 엔시티 유 'Universe (Let's Play Ball)' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/Afx3PTYvoHo/default.jpg,"['NCT', 'NCT2021', '엔시티', '엔시티2021', 'NCT 127', 'NCT DREAM', 'WayV', '엔시티127', '엔시티드림', '웨이브이', '웨이션브이', '엔시티일이칠', '엔드림', '威神V', '태일', '쟈니', '태용', '유타', '쿤', '도영', '텐', '재현', '정우', '마크', '샤오쥔', '헨드리', '런쥔', '제노', '해찬', '재민', '양양', '쇼타로', '성찬', '천러', '지성', 'DOYOUNG', 'JAEHYUN', 'MARK', 'TAEIL', 'TAEYONG', 'TEN', 'YUTA', 'CHENLE', 'HAECHAN', 'JAEMIN', 'JENO', 'JISUNG', 'RENJUN', 'JOHNNY', 'JUNGWOO', 'KUN', 'SUNGCHAN', 'SHOTARO', 'XIAOJUN', 'HENDERY', 'Universe', '유니버스']",10,1625628.0,293133.0,8631.0,PT21S,SCK8yBLqQJc,NCT U 엔시티 유 'Universe (Let's Play Ball)' MV,2021-12-10 09:00:11+00:00,PT4M19S,59886825.0,337.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,TQaO6nbls9E,KAI 카이 'Peaches' MV Teaser,2021-11-28 15:00:19+00:00,"KAI's 2nd mini album ""Peaches"" is out!
Listen and download on your favorite platform: https://smarturl.it/KAI_Peaches
🍑 'Peaches' MV: https://youtu.be/GUdnTGnm6Yk

[Tracklist]
01 Peaches
02 Vanilla
03 Domino
04 Come In
05 To Be Honest
06 Blue

KAI Official
http://www.youtube.com/KAIyoutube
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
https://www.vlive.tv/channel/F94BD
http://twitter.com/weareoneEXO

#카이 #KAI #Peaches
KAI 카이 'Peaches' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/TQaO6nbls9E/default.jpg,"['EXO', '엑소', 'kai', '카이', 'peaches', '카이 컴백', '카이 peaches', '카이 복숭아', 'kai peaches', '카이 미니', 'kai mini album', 'kai peaches mv', 'kai music video']",10,993272.0,203321.0,11215.0,PT27S,GUdnTGnm6Yk,KAI 카이 'Peaches' MV,2021-11-30 09:00:22+00:00,PT3M30S,44384093.0,347.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,C7zP7e4MDPQ,[STATION] 요한킴 X 황호규 '우리들의 맹세 (The Promise of H.O.T.) (Jazz Ver.)' MV Teaser,2021-11-25 09:00:05+00:00,"Yohan Kim X Hogyu 'Stiger' Hwang's ""The Promise of H.O.T. (Jazz Ver.)"" is out!
Listen and download on your favorite platform: https://smarturl.it/TPoH_Jazz

🚂 SM STATION Playlist
Spotify: https://smarturl.it/SMSTATION_Spotify
Apple Music: https://smarturl.it/SMSTATION_Apple
YouTube Music: https://smarturl.it/SMSTATION_YTMusic 

SM STATION Official
http://www.youtube.com/smstation
http://www.instagram.com/smtownstation
http://www.facebook.com/station.smtown

SM Classics Official
https://www.instagram.com/smclassics
https://www.tiktok.com/@smclassics
https://twitter.com/smclassics
https://www.facebook.com/smclassics

#Yohan_Kim #Hogyu_Stiger_Hwang #Dongjin_Shin
#SM_Classics_TOWN_Orchestra
[STATION] 요한킴 X 황호규 '우리들의 맹세 (The Promise of H.O.T.) (Jazz Ver.)' MV Teaser ℗ SM Entertainment, SM Classics",https://i.ytimg.com/vi/C7zP7e4MDPQ/default.jpg,"['Yohan Kim', '요한킴', 'Hogyue Stiger Hwang', '황호규', 'SM Classics', 'SM Classics TOWN Orchestra', 'SM 클래식', '클래식', '스테이션', 'SM STATION', '슴스테', '우리들의 맹세', 'HOT', 'The Promise of HOT', '클래식 재즈', '재즈', 'Jazz', 'Kpop Jazz', 'Kpop Classic', '클래식 케이팝']",10,81149.0,6945.0,148.0,PT27S,ck-Y2-7tEIY,[STATION] 요한킴 X 황호규 '우리들의 맹세 (The Promise of H.O.T.) (Jazz Ver.)' MV,2021-11-26 09:00:31+00:00,PT4M44S,145172.0,351.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,OBfYw5UFq2w,SOHLHEE 솔희 '수선화 (水仙花)' MV Teaser,2021-11-10 03:00:12+00:00,"SOHLHEE's the 1st EP ""When you love someone (Worn Ver.)"" is out now!
Listen and download on your favorite platform: https://smarturl.it/SOHLHEE_WYLS

🐟 '수선화 (水仙花)' MV https://youtu.be/vcnAUMhtGE0

[Tracklist KR]
01 하루 이틀
02 수선화 (水仙花) 
03 oui oui (Feat. OLNL)
04 날 밀어내지는 마 저기 side로

[Tracklist EN]
01 once, twice
02 freakin’ flower
03 oui oui (Feat. OLNL)
04 Don’t put me aside

#SOHLHEE #솔희 #수선화 #freakinflower #AIKM
SOHLHEE 솔희 '수선화 (水仙花)' MV Teaser ℗ SM ENTERTAINMENT, All I Know Music",https://i.ytimg.com/vi/OBfYw5UFq2w/default.jpg,"['솔희', 'sohlhee', '수선화', 'freakin flower', '미니 1집', 'ep', 'mv teaser', '뮤비 티저', '뮤직비디오 티저', 'smtown', 'all i know music']",10,148721.0,14788.0,458.0,PT20S,vcnAUMhtGE0,SOHLHEE 솔희 '수선화 (水仙花)' MV,2021-11-11 03:00:32+00:00,PT3M29S,542913.0,367.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,DT2XSpsDUHQ,Red Velvet 레드벨벳 'Bad Boy (PREP Remix)' MV Teaser,2021-10-31 09:00:06+00:00,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

Red Velvet's ""iScreaM Vol.12 : Bad Boy Remixes"" is out!
Listen and download on your favorite platform: https://smarturl.it/iScreaM_Vol12

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

PREP Official
https://facebook.com/prepband
https://instagram.com/prepband
https://twitter.com/PREP_band
http://youtube.com/c/prepofficial
https://soundcloud.com/prep
https://prepofficial.com

Red Velvet official
http://www.youtube.com/redvelvet
http://www.facebook.com/RedVelvet
http://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
https://www.vlive.tv/channel/DCF447
http://twitter.com/RVsmtown

Red Velvet 레드벨벳 'Bad Boy (PREP Remix)' MV Teaser ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/DT2XSpsDUHQ/default.jpg,,10,473523.0,51550.0,1613.0,PT23S,Da7emYCsCrE,Red Velvet 레드벨벳 'Bad Boy (PREP Remix)' MV,2021-11-01 09:00:09+00:00,PT3M48S,1946442.0,376.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,rQwX3wK97aI,SUPER JUNIOR-D&E 슈퍼주니어-D&E 'ZERO' MV Teaser #2,2021-10-29 13:00:21+00:00,"SUPER JUNIOR-D&E's 1st Album ""COUNTDOWN"" is out!
Listen and download on your favorite platform: http://smarturl.it/SJ_DE_COUNTDOWN
'ZERO' MV ⏳ https://youtu.be/uUWjTEYWBvA

SUPER JUNIOR-D&E Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#슈퍼주니어DnE #SuperJuniorDnE #ZERO #COUNTDOWN
#슈퍼주니어 #SUPERJUNIOR
SUPER JUNIOR-D&E 슈퍼주니어-D&E 'ZERO' MV Teaser #2 ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/rQwX3wK97aI/default.jpg,"['super junior-d&e', 'd&e', 'super junior', 'donghae', 'eunhyuk', 'zero', 'mv', 'teaser', '슈퍼주니어', '디앤이', '슈퍼주니어-D&E', '동해', '은혁', '제로', '뮤직비디오', '뮤비', '티저']",10,288554.0,34405.0,1240.0,PT22S,uUWjTEYWBvA,SUPER JUNIOR-D&E 슈퍼주니어-D&E 'ZERO' MV,2021-11-02 08:59:11+00:00,PT3M39S,2312587.0,375.0
